id,OptVal,computeTime,Feasibility,
1,0.804550243358,10695.241,1,
2,0.898469660764,588.975,1,
3,0.283391525996,561.577,1,
4,0.759940746527,677.265,1,
5,0.39598292716,595.917,1,
6,0.759689845223,605.083,1,
7,0.940882827537,678.505,1,
8,0.270258387545,572.258,1,
9,0,622.198,0,
10,0.532954253918,683.653,1,
11,0,687.391,0,
12,1.03311040525,629.28,1,
13,0.439201517846,541.972,1,
14,0.477814312101,627.221,1,
15,1.13580093511,568.625,1,
16,0.825970919503,587.174,1,
17,0,562.183,0,
18,0.747131649177,576.31,1,
19,0.583600850034,601.291,1,
20,0.828915869204,631.551,1,
21,1.15660104649,797.7,1,
22,0.200688092477,551.164,1,
23,0.851036572984,605.932,1,
24,0.548319075264,626,1,
25,0.358233937313,576.443,1,
26,0.61262683574,629.488,1,
27,0.907966112801,598.461,1,
28,0,549.063,0,
29,0.467277112241,564.953,1,
30,0.779627848573,583.395,1,
31,0,662.154,0,
32,0.982645304895,668.966,1,
33,0.914009180634,604.115,1,
34,0.243234182245,588.15,1,
35,0.830055417792,574.816,1,
36,0,716.977,0,
37,0.829849233852,576.2,1,
38,1.08852125041,604.093,1,
39,0,592.225,0,
40,0.781392711805,631.709,1,
41,0,568.774,0,
42,0,566.118,0,
43,0.627187543557,687.48,1,
44,0.745326196217,594.705,1,
45,0.449633749128,699.38,1,
46,0.961171565619,765.195,1,
47,0.729744520323,628.132,1,
48,0.697176082225,652.311,1,
49,0.651868984841,634.323,1,
50,0.538935996936,578.246,1,
51,0,723.761,0,
52,0.586499849436,660.655,1,
53,0.707809552286,670.546,1,
54,0.770117034353,651.163,1,
55,0.0800904893219,598.877,1,
56,0,655.452,0,
57,0.679333215172,614.586,1,
58,0,678.563,0,
59,0.746148687031,650.122,1,
60,0.594475277177,675.415,1,
61,0.759534563656,694.773,1,
62,0,652.978,0,
63,0,641.797,0,
64,0.785822096793,641.817,1,
65,0,729.728,0,
66,0.502368665158,668.811,1,
67,0.57533412427,682.109,1,
68,0,777.223,0,
69,0.661415497098,630.585,1,
70,0.527763416164,699.803,1,
71,0.649369026319,791.575,1,
72,0,702.989,0,
73,0.398079695264,690.312,1,
74,0.627575982598,654.062,1,
75,0.730158886272,636.111,1,
76,0,708.891,0,
77,0,660.992,0,
78,0.659240139301,747.064,1,
79,1.04143793532,645.444,1,
80,0.777758642826,705.261,1,
81,0.761284092182,736.851,1,
82,0,784.252,0,
83,0.394690019049,634.187,1,
84,0.443461709409,693.154,1,
85,0.854846122679,701.191,1,
86,0.506940835089,726.303,1,
87,0.627324864259,679.648,1,
88,0.910582192725,644.284,1,
89,0,727.903,0,
90,1.13252222573,951.632,1,
91,0.822616622248,774.352,1,
92,0.517321367641,648.324,1,
93,0.588088945426,654.238,1,
94,0.0959713695815,700.992,1,
95,0,742.414,0,
96,0.214797618229,633.211,1,
97,0.671405176933,656.884,1,
98,0.547095689445,693.954,1,
99,0,654.097,0,
100,0.596766727205,658.344,1,
101,0.692241003513,755.425,1,
102,0.385509855498,648.579,1,
103,0.652741014261,732.493,1,
104,1.13522946472,832.936,1,
105,0.982925594231,622.3,1,
106,0.901700713931,666.092,1,
107,0.963135580561,733.089,1,
108,0,814.673,0,
109,0.982670642929,966.971,1,
110,0,707.746,0,
111,0.405857878704,591.675,1,
112,0.736114664697,602.417,1,
113,0,719.479,0,
114,0.807858915347,966.057,1,
115,0.610838300751,666.073,1,
116,0.994440914699,727.489,1,
117,0,688.999,0,
118,0.593791680005,631.993,1,
119,0,610.759,0,
120,0.610387106199,590.306,1,
121,0.917152615965,682.247,1,
122,0.810341480597,837.661,1,
123,0.893438692951,743.831,1,
124,0.848559333231,745.049,1,
125,0,636.201,0,
126,0.741922935673,635.89,1,
127,0.943508827103,703.853,1,
128,0.607582164014,646.776,1,
129,1.00372660993,667.47,1,
130,0.61366639505,638.659,1,
131,0,667.333,0,
132,0.536305675273,656.79,1,
133,0,689.971,0,
134,0.655654542179,713.965,1,
135,0,656.695,0,
136,0.179809295099,606.471,1,
137,0.923052613968,736.748,1,
