id,maxval,minval,computeTime,feasibility,
1,0.886077064782,-0.886077064782,35.502,1,
2,0.892817140804,-0.904249605697,4.076,1,
3,0.331340919441,-0.331340919441,4.512,1,
4,0.841946415332,-0.845521836731,3.348,1,
5,0.57776510463,-0.57776510463,3.913,1,
6,0.667359114963,-0.667359114963,3.727,1,
7,0.956162116653,-0.902691093141,3.643,1,
8,0.270353415966,-0.270353415966,3.686,1,
9,0.495721078022,-0.530448598321,3.507,1,
10,0.374202592647,-0.374202592647,2.883,1,
11,0.282800347625,-0.282800347625,2.803,1,
12,1.01878389813,-1.00854950601,4.287,1,
13,0.628397258245,-0.628397258245,3.755,1,
14,0.717173033915,-0.717173033915,3.754,1,
15,0.984483817254,-0.984483817254,3.692,1,
16,1.01617345614,-0.995497009198,3.296,1,
17,0.218235981593,-0.215391582415,3.645,1,
18,1.03697722695,-1.03070492782,3.01,1,
19,0.428056564118,-0.428056564118,4.023,1,
20,0.837556411679,-0.837556411679,3.56,1,
21,1.14233685781,-1.14233685781,3.71,1,
22,0.161444627898,-0.124471909007,3.214,1,
23,0.840422493299,-0.840422493299,2.839,1,
24,0.525122549821,-0.501268246782,3.151,1,
25,0.264507505127,-0.286297235717,3.072,1,
26,0.551697604941,-0.596843679017,3.278,1,
27,0.703910369914,-0.703910369914,3.403,1,
28,0.097585560551,-0.097585560551,3.511,1,
29,0.441132919722,-0.357193695498,4.149,1,
30,0.766104543791,-0.807399501393,4.122,1,
31,0.555493029367,-0.555493029367,3.58,1,
32,0.930197149248,-0.930197149248,3.413,1,
33,0.916732452557,-0.881969830403,2.916,1,
34,0.580199618146,-0.567041180423,3.089,1,
35,0.870550777322,-0.870550777322,3.579,1,
36,0.0899574176467,-0.0852561182361,3.387,1,
37,0.84659516713,-0.84659516713,3.286,1,
38,1.14717800249,-1.14717800249,3.384,1,
39,0.489565609762,-0.508674351363,3.335,1,
40,0.929434391979,-0.913614465677,2.94,1,
41,0.166260306342,-0.166260306342,3.747,1,
42,0.308621194324,-0.308621194324,2.785,1,
43,0.61864541635,-0.61864541635,4.682,1,
44,0.707859210988,-0.708026215932,3.031,1,
45,0.409568501319,-0.453587398436,3.202,1,
46,0.971416611882,-0.994506727466,3.302,1,
47,0.682016586831,-0.682016586831,2.816,1,
48,0.513261096474,-0.479935463576,3.127,1,
