id,maxval,minval,computeTime,feasibility,
1,0.887637357239,-0.928255278507,33.759,1,
2,0.892817140804,-0.904249605697,2.983,1,
3,0.51906756617,-0.532584980637,4.401,1,
4,0.841946415332,-0.845521836731,3.104,1,
5,0.584707602888,-0.588526953248,4.29,1,
6,0.657516917969,-0.782136608492,3.935,1,
7,0.956162116653,-0.902691093141,3.177,1,
8,0.466716779176,-0.424059366511,3.885,1,
9,0.495885521366,-0.530448598321,4.146,1,
10,0.655306245825,-0.594843158421,3.936,1,
11,0.392832694539,-0.40708870302,3.931,1,
12,1.01878389813,-1.00854950601,3.178,1,
13,0.760993301386,-0.731982706258,3.81,1,
14,0.72932770082,-0.749843121235,3.889,1,
15,1.0184121715,-0.992597954142,3.732,1,
16,1.01750632147,-0.995497009198,3.148,1,
17,0.218235981593,-0.215391582415,3.823,1,
18,1.05347384425,-1.03070492782,2.762,1,
19,0.599414862151,-0.632757752857,3.823,1,
20,0.856157886464,-0.912157955561,3.376,1,
21,1.1603470443,-1.12799819765,3.394,1,
22,0.348547446514,-0.374758859746,3.727,1,
23,0.833718384124,-0.88839943521,4.797,1,
24,0.877864579881,-0.941089867406,3.818,1,
25,0.573782179482,-0.575357907848,3.745,1,
26,0.551697604941,-0.607346643042,3.561,1,
27,0.790018761559,-0.755143958463,3.094,1,
28,0.275696666754,-0.275041161159,3.601,1,
29,0.708613960262,-0.720396059767,3.805,1,
30,0.766104543791,-0.829230850282,3.861,1,
31,0.569742455186,-0.567044678142,3.688,1,
32,0.950451548843,-1.08636222292,3.978,1,
33,0.916732452557,-0.881969830403,2.56,1,
34,0.580199618146,-0.573570541126,3.743,1,
35,0.930742541996,-0.896220481625,3.826,1,
36,0.142002768631,-0.156266541964,3.886,1,
37,0.927786963627,-0.861320923803,3.066,1,
38,1.14369198353,-1.13895870782,3.095,1,
39,0.514740305067,-0.527220920827,3.9,1,
40,0.929434391979,-0.913614465677,3.731,1,
41,0.170092819815,-0.173136979723,3.548,1,
42,0.317006521461,-0.356665649392,3.459,1,
43,0.692306323393,-0.697231821616,3.89,1,
44,0.894007323324,-0.918453393857,3.579,1,
45,0.429161794366,-0.492059567117,3.912,1,
46,0.971416611882,-1.01000559264,3.411,1,
47,0.683059518091,-0.698451872688,3.547,1,
48,0.807360052376,-0.775620159824,3.811,1,
49,0.936266997387,-0.950780295597,3.853,1,
50,0.96271498269,-0.897731223196,3.65,1,
51,0.316247303876,-0.317460728281,3.662,1,
52,0.682148843081,-0.549025749177,3.643,1,
53,0.771993459394,-0.62336735388,3.616,1,
54,0.770160645009,-0.76800524363,3.133,1,
55,0.378306733794,-0.380212025108,3.671,1,
56,0.255791597108,-0.274406024525,3.625,1,
57,0.685243131388,-0.567542928357,3.61,1,
58,0.397579877289,-0.396272635647,3.731,1,
59,0.697943446243,-0.747042317921,3.703,1,
60,0.84347135472,-0.842271241115,3.58,1,
61,0.708060961456,-0.822722331201,3.877,1,
62,0.0438005614358,-0.0442184969647,3.684,1,
63,0.215780115301,-0.216017429345,3.73,1,
64,0.71144289717,-0.923903882799,3.783,1,
65,0.549289292696,-0.550275622656,5.453,1,
66,0.502699860218,-0.515400579032,3.248,1,
67,0.608792351727,-0.585940511029,3.426,1,
68,0.540597033845,-0.541470813436,3.78,1,
69,0.85493650416,-0.54145722232,3.489,1,
70,0.518184054497,-0.429006906814,3.751,1,
71,0.795957385915,-0.809253145833,3.65,1,
72,0.470388173887,-0.497524164575,3.597,1,
73,0.632484686295,-0.61355673839,3.628,1,
74,0.744370950744,-0.716829994743,3.693,1,
75,0.827053063165,-0.871864454988,3.555,1,
76,0.301045840805,-0.346602077041,3.654,1,
77,0.24449824914,-0.244058459716,3.649,1,
78,0.769838319516,-0.721106903306,3.563,1,
79,1.01254504597,-0.824065385803,3.636,1,
80,0.736623971513,-0.692068305541,3.622,1,
81,0.728949914486,-0.936888102522,3.738,1,
82,0.511996747757,-0.518154230891,3.742,1,
83,0.469526619765,-0.467765962791,3.615,1,
84,0.487266720525,-0.558883002297,3.748,1,
85,0.907490721454,-0.620576145324,3.846,1,
86,0.547996202372,-0.582768234522,3.744,1,
87,0.662116295376,-0.728606061085,3.762,1,
88,0.993463149974,-1.03390229967,2.89,1,
89,0.219223682661,-0.183003898247,3.346,1,
90,1.13899631858,-1.15865606335,3.87,1,
91,0.790095206236,-0.745573564974,3.819,1,
92,0.569003649879,-0.486533088556,3.761,1,
93,0.619768194228,-0.743921810456,2.907,1,
94,0.127245427831,-0.153755278365,3.728,1,
95,0.513609523607,-0.50167002203,3.625,1,
96,0.432476405065,-0.422463200309,3.737,1,
97,0.658583526436,-0.662127108973,3.148,1,
98,0.711353273893,-0.688151226959,3.742,1,
99,0.318560842379,-0.283140206559,3.719,1,
100,1.02065104902,-1.02299845717,3.847,1,
101,0.87360177084,-0.920199591911,3.786,1,
102,0.412201322499,-0.347183524991,3.225,1,
103,0.773386353887,-0.588277542359,3.804,1,
104,1.16775517888,-1.16375641857,3.496,1,
105,0.905166859442,-1.03010749924,3.033,1,
106,0.874873419835,-1.01971545041,3.037,1,
107,0.93985256194,-1.02808464363,3.128,1,
108,0.527763501437,-0.543326417791,5.319,1,
109,0.903552146199,-1.02063095558,3.686,1,
110,0.312444028649,-0.287095245338,3.658,1,
111,0.647482676582,-0.700787849416,3.776,1,
112,0.746366111081,-0.655699081821,3.506,1,
113,0.432280600943,-0.481523849077,3.579,1,
114,0.717088487315,-0.777940097678,3.353,1,
115,0.638194203668,-0.488224649422,3.701,1,
116,0.902528828222,-0.998641161777,3.47,1,
117,0.473700724063,-0.454814812316,3.46,1,
118,0.535340088565,-0.705763814422,3.561,1,
119,0.404082832613,-0.421015244217,3.606,1,
120,0.878125783226,-0.880478828472,3.735,1,
121,1.0200025319,-1.03262884905,6.114,1,
122,0.688755653982,-0.780012963283,14.018,1,
123,0.836232930929,-0.993804901688,3.238,1,
124,0.927722438781,-0.955238863897,3.97,1,
125,0.281529522977,-0.295824242328,3.812,1,
126,0.750932677278,-0.650215208922,3.597,1,
127,0.958840122744,-0.873093850003,3.173,1,
128,0.554230959044,-0.68165888368,3.361,1,
129,0.995329765622,-0.913640899344,2.645,1,
130,0.733080215826,-0.732532549652,3.115,1,
131,0.276651012472,-0.279313869902,4.004,1,
132,0.605066740168,-0.615158937169,3.769,1,
133,0.0941611435879,-0.0945530550154,3.768,1,
134,0.698061078944,-0.467132902144,3.257,1,
135,0.346406087366,-0.356545264134,3.619,1,
136,0.388761325453,-0.43463639282,3.627,1,
137,0.909060238991,-0.996117238104,3.679,1,
138,0.690295658478,-0.721064448283,3.682,1,
139,0.596773254737,-0.703310010418,3.762,1,
140,0.655309072507,-0.746045906576,3.705,1,
141,0.907377929512,-1.02650015073,2.834,1,
142,0.109490233736,-0.1162114913,3.892,1,
143,0.753931504207,-0.911329988228,3.98,1,
144,0.811225288303,-0.847578206337,3.95,1,
145,0.0992383002177,-0.105540062489,3.811,1,
146,1.05715559726,-1.16627789303,3.037,1,
147,0.174093836279,-0.168935942508,3.756,1,
148,0.472811929661,-0.478409232683,3.816,1,
149,0.617793303609,-0.646688283904,3.585,1,
150,0.617539778641,-0.63132309678,3.192,1,
151,0.62978345658,-0.611959830419,5.121,1,
152,0.77124865723,-0.915036443858,3.607,1,
153,0.784723965265,-0.598147124923,3.789,1,
154,1.08553251133,-0.988623827024,3.8,1,
155,0.304581962562,-0.317668736935,3.694,1,
156,1.05043649585,-1.06222102846,3.768,1,
157,0.722869756602,-0.813456936008,3.78,1,
158,0.908169219124,-0.854269653465,3.839,1,
159,0.778761175659,-0.713440930982,2.988,1,
160,0.882118590791,-0.856399675322,3.4,1,
161,0.556986077492,-0.535871560983,3.889,1,
162,0.585018235103,-0.635722800083,3.86,1,
163,0.43768984739,-0.436291952088,3.753,1,
164,0.734071467191,-0.597454074312,3.899,1,
