id,OptVal,computeTime,Feasibility,
1,0.920141962804,6557.961,1,
2,0,343.437,0,
3,0.378272350058,449.362,1,
4,0.798932994607,586.143,1,
5,0.857940011123,622.609,1,
6,0.459964401608,532.918,1,
7,0.737545211772,601.871,1,
8,0.473625579445,523.469,1,
9,0.807108547027,553.622,1,
10,0.467545093098,473.26,1,
11,0.542519656704,395.987,1,
12,0.675327168295,428.446,1,
13,0.759590718431,447.299,1,
14,0.233481193513,431.477,1,
15,0.465844915353,420.19,1,
16,0.835609207271,425.917,1,
17,0.741933373794,423.325,1,
18,0.42610784481,398.81,1,
19,0.597874211775,401.147,1,
20,0,408.639,0,
21,0.644439170804,400.353,1,
22,0.720317151503,405.325,1,
23,0.571468663768,427.925,1,
24,0.199018260693,421.595,1,
25,0.661323824523,424.294,1,
26,0,504.101,0,
27,0.50726885746,391.82,1,
28,0.70225328699,417.535,1,
29,0.895926453599,394.734,1,
30,0.278343523079,393.94,1,
31,0,394.294,0,
32,0.856967994072,445.608,1,
33,0,407.189,0,
34,0.94426491652,438.585,1,
35,0.933846069307,417.436,1,
36,0.411449295613,392.615,1,
37,0.529272889676,393.879,1,
38,0,401.484,0,
39,0.516586740095,384.193,1,
40,0.305476255971,410.078,1,
41,0.870232794122,415.831,1,
42,0.575940142528,419.81,1,
43,0,442.421,0,
44,0,426.605,0,
45,0.638775006469,385.999,1,
46,0.786782575359,421.422,1,
47,0.80354472943,394.61,1,
48,0,449.556,0,
49,0.515096880153,433.019,1,
50,0,402.131,0,
51,0.719657640395,416.894,1,
52,0.991969907978,391.385,1,
53,0.93551149534,494.563,1,
54,0.972260500843,388.854,1,
55,0.725164542598,464.785,1,
56,0,468.173,0,
57,0.555468893789,391.374,1,
58,0.993666401209,388.931,1,
59,0.788205662127,413.219,1,
60,1.02026185775,419.008,1,
61,0.756520216065,421.417,1,
62,0.720620269446,467.243,1,
63,0,373.035,0,
64,0.424969303326,392.237,1,
65,0.770122422193,420.789,1,
66,0.572492622212,398.148,1,
67,0.82562276306,391.644,1,
68,0,373.697,0,
69,0.769236704774,445.281,1,
70,0.913287000573,423.843,1,
71,0,398.847,0,
72,0.757407981786,458.796,1,
73,0.751204657382,422.805,1,
74,0.610281401751,427.201,1,
75,0.154755271112,392.517,1,
76,0.844912678723,395.519,1,
77,0.778595529255,420.682,1,
78,0,475.434,0,
79,0.955968080243,415.356,1,
80,0.115819801252,394.178,1,
81,0.507586022713,418.798,1,
82,0,415.919,0,
83,0.852967337967,389.338,1,
84,0.662201657837,473.637,1,
85,1.13072975242,495.915,1,
86,0,422.661,0,
87,0.507346489555,438.053,1,
88,0.406004134521,365.1,1,
89,1.09975243665,443.664,1,
90,0.239679304269,392.692,1,
91,0.76264784899,439.263,1,
92,0.738794431042,421.466,1,
93,0.819672387199,412.545,1,
94,0,370.956,0,
95,0.93787185767,424.819,1,
96,1.02151605652,468.612,1,
97,0.854114330746,365.439,1,
98,0.836913736904,416.012,1,
99,0.719737035263,415.742,1,
100,0,443.177,0,
101,0.828199924301,494.397,1,
102,0.713563388742,398.202,1,
103,0.514292443945,425.379,1,
104,0.560107939116,391.14,1,
105,0.384754819636,365.765,1,
106,0.715636228297,585.251,1,
107,0.788714795385,494.104,1,
108,0.595700512452,428.001,1,
109,0.806568933508,408.623,1,
110,1.10823357922,488.368,1,
111,0.674086301354,424.486,1,
112,0,484.585,0,
113,1.19479410366,510.745,1,
114,0.592115945974,424.671,1,
115,0,406.332,0,
116,0,426.46,0,
117,0.613411991889,453.377,1,
118,0.947007301219,428.289,1,
119,0.828230775365,447.403,1,
120,0,426.377,0,
121,0.59827305654,481.204,1,
122,0.280748332124,401.948,1,
123,0,397.424,0,
124,1.02554765011,447.574,1,
125,0,404.253,0,
126,0.315531056007,398.134,1,
127,0.788049532281,594.541,1,
128,0.668306611827,451.782,1,
129,0,409.4,0,
130,0,406.721,0,
131,0.468960615482,488.828,1,
132,0,489.443,0,
133,0.437837841704,396.624,1,
134,0.900888940148,430.778,1,
135,0.757896465978,404.943,1,
136,0.913317968094,401.145,1,
137,0,428.544,0,
138,0.88540858259,426.021,1,
139,0.945818728775,404.705,1,
140,0,431.217,0,
141,0.763685486757,399.546,1,
142,0,416.596,0,
143,0.681719073906,481.887,1,
144,0.58641209176,450.935,1,
145,1.03348102914,406.704,1,
146,0,435.427,0,
147,0.994795637285,400.243,1,
148,1.11411072704,379.493,1,
149,1.13805059446,402.29,1,
150,0.831184056959,429.834,1,
151,0,425.241,0,
152,0.476187114524,422.057,1,
153,0.525857401734,374.58,1,
154,0.487227030513,397.084,1,
155,0.724604898906,426.737,1,
156,0.383466492593,441.38,1,
157,0,498.124,0,
158,0.85438072733,390.55,1,
159,0,440.062,0,
160,0,371.388,0,
161,0,411.328,0,
162,1.04490542307,389.294,1,
163,0.908010672779,444.084,1,
164,0.0719464950275,368.543,1,
165,0.981112713583,445.503,1,
166,0.809160045212,453.989,1,
167,0.750577147033,526.715,1,
