id,OptVal,computeTime,Feasibility,
225,-0.591542993418,633.174,1,
226,-0.663214060206,828.245,1,
227,-1.16983444355,606.075,1,
228,-0.292643245408,693.199,1,
229,0,824.409,0,
230,-0.371079905606,602.359,1,
231,0,609.584,0,
232,-0.818248487845,694.777,1,
233,0,667.099,0,
234,-0.41238403482,665.48,1,
235,-0.592960102958,717.943,1,
236,-0.723037864133,676.247,1,
237,0,637.566,0,
238,-0.744955889981,637.321,1,
239,-0.624353445355,754.512,1,
240,-0.873038023614,670.017,1,
241,-0.400048810463,620.153,1,
242,-0.756733289996,756.365,1,
243,-0.781743114699,833.587,1,
244,-1.02866316705,742.328,1,
245,-0.766342707433,613.674,1,
246,-0.875509891137,669.544,1,
247,-0.350934195907,652.037,1,
248,0,628.598,0,
249,-0.806974996186,621.248,1,
250,-0.802519612269,644.029,1,
251,-0.68499107443,603.286,1,
252,-0.830209651497,657.537,1,
253,-0.510084512159,584.731,1,
254,0,652.279,0,
255,-0.905649349515,651.826,1,
256,-0.615210562771,637.216,1,
257,-0.855681116726,627.212,1,
258,-0.452815084711,629.824,1,
259,-0.689659638616,654.466,1,
260,0,697.983,0,
261,-0.735821464634,593.862,1,
262,0,658.11,0,
263,-1.19418890764,702.503,1,
264,-0.356190713897,642.783,1,
265,-0.39364683353,736.978,1,
266,-0.553678296453,595.101,1,
267,-0.549324777187,690.665,1,
268,-0.786422647675,597.918,1,
269,-0.877697600568,604.121,1,
270,-1.01128853414,651.239,1,
271,-0.136491193075,751.317,1,
272,-0.912695133414,783.927,1,
273,0,940.32,0,
274,-0.791153738795,724.329,1,
275,-0.984569511276,694.235,1,
276,-1.00895517548,646.152,1,
277,-0.823399735924,654.025,1,
278,-0.731994297206,737.141,1,
279,-0.72936830748,682.697,1,
280,-0.940146421066,683.565,1,
281,-0.185266694329,669.114,1,
282,-0.87451756796,743.991,1,
283,-0.987588768418,834.973,1,
284,-0.629736331809,862.307,1,
285,-0.789828116084,820.438,1,
286,-0.483642697124,1012.896,1,
287,-0.229713244129,606.164,1,
288,-1.15994136518,604.814,1,
289,-0.718812944814,573.823,1,
290,0,604.05,0,
291,-0.811595188221,710.861,1,
292,-0.749703054791,574.056,1,
293,-0.656549050668,667.224,1,
294,-0.23084779101,772.226,1,
295,0,652.713,0,
296,-0.259839420494,675.519,1,
297,-1.05281262914,595.659,1,
298,-0.912906862068,603.177,1,
299,-0.66106904672,629.617,1,
300,0,615.609,0,
301,0,677.56,0,
302,-0.165037575096,631.877,1,
303,0,629.571,0,
304,-0.478214697032,670.828,1,
305,-0.414573131577,675.008,1,
306,0,620.402,0,
307,-0.456980420793,606.97,1,
308,-0.283852445755,668.432,1,
309,-0.874685378197,703.664,1,
310,-0.901812798745,702.13,1,
311,-0.712848009691,743.021,1,
312,-1.16790379077,717.109,1,
313,0,700.344,0,
314,-0.740680773016,704.682,1,
315,-0.343467547531,613.368,1,
316,-0.743340427439,768.91,1,
317,0,645.015,0,
318,-0.94565504034,711.108,1,
319,-0.665478244194,812.904,1,
320,-0.713183528872,648.215,1,
321,-0.847967531385,709.052,1,
322,-0.91321813268,651.538,1,
323,-1.10048700915,694.72,1,
324,-1.0345597693,718.109,1,
325,-0.482320886044,642.316,1,
326,-0.226512599947,641.567,1,
327,-1.00454382697,703.338,1,
328,-0.935380253262,695.779,1,
329,0,748.334,0,
330,-1.07607873546,646.285,1,
331,-1.07593841479,703.29,1,
332,0,711.384,0,
333,0,697.587,0,
334,-0.912381110154,741.753,1,
335,-1.02000776153,689.752,1,
336,-0.666228256386,691.936,1,
337,-0.17264121864,666.362,1,
338,-1.06832590306,646.522,1,
339,-0.794883766646,613.476,1,
340,-0.883376206656,761.808,1,
341,-0.493157457604,714.875,1,
342,-0.66731070377,711.903,1,
343,-0.211039798499,656.028,1,
344,-0.726481024271,645.098,1,
345,0,567.304,0,
346,0,689.433,0,
347,-0.783145261763,863.015,1,
348,-0.155069182849,681.539,1,
349,-0.611840051784,686.1,1,
350,-0.249306932671,564.922,1,
351,-0.973557071407,669.368,1,
352,-0.0298748258008,793.332,1,
353,-0.538492061818,747.948,1,
354,0,677.551,0,
355,-0.912053718988,673.448,1,
356,-0.454249092984,605.035,1,
357,0,567.465,0,
358,-0.66452627804,629.052,1,
359,-0.86560318478,715.602,1,
360,-0.378386861772,538.16,1,
361,-0.813379748827,595.806,1,
362,-0.918437327107,769.894,1,
363,-0.883767392595,675.479,1,
364,-0.759041319954,677.369,1,
365,-0.486826209229,541.597,1,
366,-0.252420258264,642.104,1,
367,-0.617489915716,728.21,1,
368,0,539.882,0,
369,0,617.91,0,
370,0,633.35,0,
371,0,629.685,0,
372,-0.440920263395,595.171,1,
373,-0.551487322106,714.92,1,
374,0,675.87,0,
375,-0.803918695996,569.38,1,
376,-0.358913663375,566.202,1,
377,-0.957048562093,675.091,1,
378,-0.538364659674,600.002,1,
379,-0.490379364284,562.265,1,
380,0,654.153,0,
381,-1.0328047834,689.99,1,
382,0,699.47,0,
383,0,691.222,0,
384,-1.05422206524,737.632,1,
385,-0.674413931468,652.987,1,
386,-0.456435883724,643.711,1,
387,-0.676481529148,706.297,1,
388,-0.929054626987,777.661,1,
389,-1.01047065632,677.7,1,
390,-0.564777077083,666.025,1,
391,-0.616191388509,812.408,1,
392,-0.951418801689,626.168,1,
393,-0.857197826105,573.12,1,
394,-0.666411181632,666.361,1,
395,-0.825705663013,615.221,1,
396,-0.280472577339,556.942,1,
397,0,649.72,0,
398,-0.29903036371,553.705,1,
399,-0.770847840657,639.555,1,
400,-0.550496852414,582.821,1,
401,-0.656583338702,612.523,1,
402,-0.967382440425,621.036,1,
403,-0.775440693942,606.452,1,
404,-0.803804592498,700.373,1,
405,-0.55396292771,581.268,1,
406,0,770.429,0,
407,-0.911152471722,655.581,1,
408,-0.0834532900825,686.071,1,
409,-0.830197149111,596.874,1,
410,-0.763987917244,676.644,1,
411,-0.439018951163,562.224,1,
412,-0.847943575672,539.348,1,
413,0,706.37,0,
414,-0.349367119535,599.743,1,
415,-0.690373109619,598.664,1,
416,-0.784150101069,577.565,1,
417,-0.43814275154,687.435,1,
418,-0.94107077582,569.612,1,
419,-0.614441294667,639.929,1,
420,-1.00729484697,610.684,1,
421,0,654.91,0,
422,-0.0355904805154,600.828,1,
423,-0.439006232973,687.007,1,
424,-0.735420185305,597.392,1,
425,-0.586988590806,621.684,1,
426,0,716.084,0,
427,-0.444892439061,625.455,1,
428,-0.0887314875614,541.568,1,
429,-0.434845219237,604.158,1,
430,0,590.41,0,
431,-0.604589684704,648.945,1,
432,0,707.991,0,
433,-0.249780213437,569.9,1,
434,-0.539110944441,694.162,1,
435,-0.0080040487472,655.58,1,
436,-1.11213703984,634.412,1,
437,-0.703707287031,668.014,1,
438,-0.064745461799,709.623,1,
439,0,564.231,0,
440,-0.726693635155,684.867,1,
441,-0.55378187507,669.779,1,
442,-0.497792058282,648.19,1,
443,-0.873531871644,717.454,1,
444,-0.909938666038,663.275,1,
445,-1.02773416685,698.236,1,
446,-0.583266699292,646.875,1,
447,-0.479580788663,853.86,1,
448,0,600.852,0,
449,-0.554922721301,687.251,1,
450,-1.09707258916,693.721,1,
451,-0.799427736734,722.663,1,
452,0,665.652,0,
453,-0.839874447718,750.711,1,
454,0,686.872,0,
455,-0.69335514976,640.653,1,
456,-0.571440810794,650.55,1,
457,-0.849276134778,646.019,1,
458,0,775.951,0,
459,-0.875213334638,658.457,1,
460,-0.285501773536,650.452,1,
461,-1.08611666538,694.381,1,
462,-0.524722792987,714.049,1,
463,-1.03409675843,913.814,1,
464,-0.962304963169,662.859,1,
465,-1.0381648201,645.056,1,
466,-0.692255014289,939.406,1,
467,-0.624233407688,624.584,1,
468,-0.747578057798,715.595,1,
469,-0.231977283704,647.618,1,
470,-0.528223959805,688.542,1,
471,-0.751500328785,654.282,1,
472,-0.637348379782,660.38,1,
473,0,696.849,0,
474,-0.905941309004,689.308,1,
475,-0.921275795806,615.737,1,
476,-1.10046049236,747.3,1,
477,-0.657194000249,901.376,1,
478,-0.505548853379,616.123,1,
479,-0.828129888583,633.844,1,
480,-0.244937099047,620.954,1,
481,-0.8282551549,693.691,1,
482,-0.67873943549,651.302,1,
483,-0.744932096166,650.184,1,
484,-1.03394700082,679.739,1,
485,-0.5423421502,690.238,1,
486,-0.17918914474,639.66,1,
487,0,621.956,0,
488,-0.3529102671,638.25,1,
489,-0.811201992859,620.796,1,
490,-0.42243242687,651.972,1,
491,0,774.588,0,
492,-0.565503308215,626.153,1,
493,-0.53458070741,649.768,1,
494,0,611.454,0,
495,-0.769818516387,714.521,1,
496,0,798.828,0,
497,0,606.148,0,
498,-0.64661025389,752.491,1,
499,-0.374002250223,626.278,1,
500,-0.691894000812,699.819,1,
501,-0.95294430306,642.821,1,
502,-0.765172892866,645.522,1,
503,-0.811231087869,733.514,1,
504,0,823.432,0,
505,-0.442108484239,644.75,1,
506,-0.232093030065,727.634,1,
507,-0.982400883722,712.353,1,
508,-1.06081737512,678.954,1,
509,-0.670067705445,695.65,1,
510,-0.466575630379,691.293,1,
511,-0.911843509019,667.237,1,
512,-0.278857774613,634.375,1,
513,0,620.227,0,
514,-0.634328059975,654.269,1,
515,-0.819237765231,649.107,1,
516,-0.217778671423,651.323,1,
517,-1.00999644475,646.098,1,
518,-0.946477293052,629.015,1,
519,-0.869460258874,685.859,1,
520,-0.989788669683,685.438,1,
521,-0.437647298571,641.946,1,
522,-0.578540969551,656.811,1,
523,-0.451101239241,644.994,1,
524,-0.815698663796,647.463,1,
525,-1.05150497646,695.597,1,
526,-0.278596428266,693.321,1,
527,-0.854420978247,752.752,1,
528,-0.694709057641,841.56,1,
529,-0.625508457654,797.39,1,
530,-0.627976827,709.52,1,
531,0,646.329,0,
532,0,732.972,0,
533,-0.793396882589,662.26,1,
534,0,686.559,0,
535,0,700.237,0,
536,-0.761899994326,710.507,1,
537,-0.667581071603,771.107,1,
538,-0.84447357587,616.673,1,
539,0,719.825,0,
540,0,702.867,0,
541,-0.956052937365,729.706,1,
542,-0.538228532968,767.399,1,
543,0,707.087,0,
544,-0.977179826851,687.983,1,
545,-0.713344532945,637.095,1,
546,0,605.917,0,
547,0,601.388,0,
548,-0.927466545398,864.821,1,
549,-0.113671264541,722.767,1,
550,-0.793235157311,783.691,1,
551,-1.16455143409,690.784,1,
552,0,721.444,0,
553,-0.799312528851,674.756,1,
554,0,814.998,0,
555,-0.974620882686,637.92,1,
556,-0.514387630049,674.695,1,
557,-0.633168173672,731.776,1,
558,-0.996212809873,627.491,1,
559,-0.933131359453,858.489,1,
560,-0.654827584635,663.718,1,
561,-0.569269105376,806.993,1,
562,0,768.439,0,
563,-0.985433410858,680.41,1,
564,-0.686304468707,763.446,1,
565,-0.844307845293,690.495,1,
566,-1.02183073243,610.03,1,
567,-0.782559304403,677.679,1,
568,-0.828128667729,831.994,1,
569,-0.82215206332,719.835,1,
570,-0.866399922313,662.674,1,
571,-0.531004866554,633.052,1,
572,-0.641511823423,606.464,1,
573,0,734.009,0,
574,-0.446003256589,676.412,1,
575,-0.346396062273,617.765,1,
576,-0.433416033402,614.229,1,
577,-1.12280871131,590.758,1,
578,-0.879769000816,632.153,1,
579,-0.424994151564,585.971,1,
580,-0.343629779708,625.276,1,
581,0,603.885,0,
582,-0.557756839998,586.869,1,
583,-0.957482216303,592.139,1,
584,-0.84550658125,688.869,1,
585,0,676.9,0,
586,-0.517251108291,590.838,1,
587,-0.839541829693,615.075,1,
588,-0.654823885039,612.946,1,
589,-0.836395768094,658.361,1,
590,-0.44028628618,620.598,1,
591,-0.178835756449,716.485,1,
592,-0.837018083182,764.75,1,
593,-0.892171573771,651.985,1,
594,-0.83393197929,736.549,1,
595,-0.823831457008,694.259,1,
596,0,656.615,0,
597,-0.245720613166,648.039,1,
598,-0.889292670653,674.294,1,
599,0,841.664,0,
600,-0.516471471437,565.22,1,
601,-0.752992086413,563.529,1,
602,-0.613014937396,770.13,1,
603,-0.544552920123,667.74,1,
604,-0.448600916029,646.89,1,
605,-1.06216446254,735.455,1,
606,0,736.403,0,
607,-1.12726634293,729.772,1,
608,-1.06814482515,695.468,1,
609,-0.389349675578,780.345,1,
610,-0.941893355802,734.528,1,
611,-0.407239407244,646.702,1,
612,0,800.241,0,
613,-1.11923629637,675.056,1,
614,-0.365412076439,605.514,1,
615,-0.619622208485,677.589,1,
616,-0.705844666089,661.628,1,
617,-0.689902195941,601.084,1,
618,-0.423184299212,721.046,1,
619,-0.620335354134,642.182,1,
620,-0.945486012244,707.16,1,
621,-1.02061493096,655.836,1,
622,-0.662635476202,753.847,1,
623,-0.637820007825,637.602,1,
624,0,618.809,0,
625,0,565.245,0,
626,0,778.255,0,
627,-0.902556850483,612.213,1,
628,-1.01147641192,654.825,1,
629,-0.722399568734,840.447,1,
630,-0.572279634667,699.552,1,
631,-0.825778430179,635.643,1,
632,-0.648167786059,718.108,1,
633,-0.984025496703,572.288,1,
634,-0.992405361492,623.537,1,
635,-0.219567129683,671.73,1,
636,-0.606269451227,563.257,1,
637,-0.750834970268,662.825,1,
638,-0.654559936813,626.142,1,
639,-0.375306519036,565.224,1,
640,0,590.097,0,
641,-0.643570117828,639.931,1,
642,-0.853866613753,582.143,1,
643,0,672.672,0,
644,-0.453448233982,564.779,1,
645,-0.319343426128,652.132,1,
646,-0.71505492902,620.798,1,
647,0,666.16,0,
648,0,619.472,0,
649,-0.997030402683,609.364,1,
650,-0.423062076586,594.162,1,
651,-0.922303225725,632.355,1,
652,0,610.775,0,
653,-0.821590657163,586.986,1,
654,0,559.41,0,
655,-0.444659269438,562.717,1,
656,-0.454034417448,601.356,1,
657,-1.15355294079,642.794,1,
658,-0.828128943913,627.041,1,
659,-0.934195305377,671.544,1,
660,0,616.942,0,
661,-0.858228857005,688.598,1,
662,-0.43729600965,643.577,1,
663,-0.443254268314,637.023,1,
664,-0.359286960314,589.054,1,
665,-1.01382614845,662.191,1,
666,-0.788100906161,640.328,1,
667,-0.626211459971,599.345,1,
668,-0.641290126872,645.845,1,
669,-0.80793516261,682.86,1,
670,-1.10355518659,739.907,1,
671,-0.183324801337,598.568,1,
672,-0.772402648804,682.844,1,
673,-0.44745572821,646.788,1,
674,-1.00294644635,675.139,1,
675,0,733.401,0,
676,-0.148065578471,646.378,1,
677,-0.815873723742,684.768,1,
678,-0.624335340994,734.69,1,
679,0,860.869,0,
680,-0.499548190218,682.562,1,
681,-0.709247845027,678.794,1,
682,-0.618605615259,646.403,1,
683,-1.07566864741,733.985,1,
684,-0.789586065977,636.192,1,
685,-0.825748730979,797.346,1,
686,-0.558668023907,682.163,1,
687,-0.439576035376,714.252,1,
688,-0.585320686659,681.609,1,
689,-1.02540642002,709.032,1,
690,-0.941637930256,653.656,1,
691,-0.603603885891,682.728,1,
692,-0.639970285202,635.062,1,
693,0,848.044,0,
694,-0.918807133646,743.004,1,
695,-0.882125277908,658.694,1,
696,-0.817784144576,661.535,1,
697,0,778.423,0,
698,-0.519236979365,686.908,1,
699,-0.354783709805,666.782,1,
700,-0.298485623553,607.151,1,
701,-0.635054285498,668.714,1,
702,-0.38404541971,603.258,1,
703,-0.795933193515,699.182,1,
704,-1.0413588128,714.806,1,
705,-0.815706116785,774.489,1,
706,-0.650284738118,615.249,1,
707,-0.622512078184,697.739,1,
708,0,653.718,0,
709,0,739.559,0,
710,-1.03159135848,751.749,1,
711,-1.00888757743,647.044,1,
712,-0.372855160356,726.831,1,
713,0,689.576,0,
714,-0.601415119288,695.594,1,
715,-0.395964430354,725.715,1,
716,0,681.519,0,
717,-0.634200424603,610.158,1,
718,-1.06719939066,826.622,1,
719,-0.744893804265,740.465,1,
720,-0.93472864193,739.166,1,
721,-1.12821235649,886.697,1,
722,-0.814869945463,821.565,1,
723,-0.486697798241,818.13,1,
724,-0.725377434557,714.951,1,
725,-0.756510692296,741.516,1,
726,-0.742038423145,572.443,1,
727,-1.1677676538,839.189,1,
728,-0.716996741643,685.805,1,
729,-0.980855557661,632.85,1,
730,0,616.66,0,
731,-0.896898781332,626.116,1,
732,-0.289409537167,602.079,1,
733,-0.6620889053,632.702,1,
734,0,675.055,0,
735,0,545.959,0,
736,0,626.71,0,
737,-1.03319873667,660.319,1,
738,0,668.906,0,
739,-0.481829979458,593.728,1,
740,0,662.358,0,
741,-1.13385473542,665.937,1,
742,0,577.778,0,
743,-0.761312708211,706.648,1,
744,-0.911492656134,691.285,1,
745,-0.183262628998,694.192,1,
746,-0.362534667136,599.621,1,
747,-0.905339550895,616.291,1,
748,-0.667279692862,832.795,1,
749,0,678.139,0,
750,-0.530480231984,641.129,1,
751,-0.611652755377,740.525,1,
752,0,690.163,0,
753,-1.10987731671,713.229,1,
754,-1.03055838322,652.61,1,
755,-0.562497992579,653.675,1,
756,-0.696902307014,723.863,1,
757,0,764.866,0,
758,-0.763957274618,668.934,1,
759,-1.00788237242,630.1,1,
760,-0.938573256295,755.305,1,
761,-0.825014009682,629.176,1,
762,-0.562496387933,772.944,1,
763,-0.797100574625,736.186,1,
764,-0.86026098108,655.347,1,
765,-1.03561643424,763.742,1,
766,-0.701530983415,781.747,1,
767,-0.699416722802,681.782,1,
768,0,705.91,0,
769,-0.511960794175,815.93,1,
770,0,888.745,0,
771,-0.8665597277,753.758,1,
772,-0.721888768419,710.737,1,
773,-0.844644458533,760.21,1,
774,-0.378301321785,695.004,1,
775,-0.708812116598,902.434,1,
776,-0.471013694585,781.587,1,
777,-0.604524006003,775.156,1,
778,-0.579864084228,819.711,1,
779,-0.518471772751,794.826,1,
780,0,737.919,0,
781,-0.943280929352,781.913,1,
782,-0.924176096412,915.086,1,
783,-0.494496260195,726.461,1,
784,-0.782826160974,738.557,1,
785,-0.704774025552,731.058,1,
786,-0.588163470954,852.174,1,
787,0,839.552,0,
788,-0.376664215649,824.639,1,
789,-1.02737444869,911.622,1,
790,-0.897880148648,784.053,1,
791,0,769.459,0,
792,0,818.571,0,
793,-0.817679148654,804.398,1,
794,-0.787139661291,860.792,1,
795,-1.01557480408,833.724,1,
796,-0.430623982586,756.325,1,
797,-0.207500524588,710.281,1,
798,-0.90801762657,762.381,1,
799,-1.00869902699,836.356,1,
800,-0.663985199177,905.392,1,
801,-0.831727822747,756.657,1,
802,-0.828318557392,738.93,1,
803,-0.702523073165,731.971,1,
804,-0.71345761853,781.738,1,
805,-0.335125621491,757.159,1,
806,-0.631982796382,705.516,1,
807,-0.572559531528,713.407,1,
808,-0.86033380387,764.845,1,
809,-1.01638918494,887.972,1,
810,-0.46150889073,676.88,1,
811,-0.95605529266,684.533,1,
812,-1.04490556281,678.841,1,
813,-0.64960330972,766.007,1,
814,-0.324040463761,687.156,1,
815,-0.776721171725,804.007,1,
816,-0.806573412755,746.843,1,
817,-0.516432208126,672.824,1,
818,0,875.148,0,
819,-0.332093141397,799.859,1,
820,-0.620351439843,857.949,1,
821,-0.773250547264,999.336,1,
822,-0.482673361377,691.889,1,
823,-0.653935909085,697.085,1,
824,-0.671500257369,555.246,1,
825,-0.482273430494,676.494,1,
826,0,690.841,0,
827,-0.767825335566,708.329,1,
828,-0.629046672289,610.698,1,
829,-0.878849823054,554.084,1,
830,-0.619107454987,638.274,1,
831,-0.868378086346,589.435,1,
832,-0.675486151126,644.508,1,
833,-0.220886713277,701.601,1,
834,-0.713006871759,665.308,1,
835,0,712.047,0,
836,-0.992256838004,565.226,1,
837,-0.884591862667,779.578,1,
838,-1.10116432703,783.378,1,
839,0,666.862,0,
840,-0.963109950154,744.73,1,
841,0,604.968,0,
842,-0.917458587703,665.55,1,
843,0,641.788,0,
844,-0.939790979588,785.401,1,
845,-0.951829853268,603.916,1,
846,-0.632866088988,725.633,1,
847,-0.899042721416,628.065,1,
848,-0.873369189837,629.303,1,
849,-0.876392562823,812.267,1,
850,-0.67540369846,564.752,1,
851,-0.840301389259,571.133,1,
852,-0.485455759717,610.225,1,
853,-1.0180161392,860.853,1,
854,-0.490633214369,542.814,1,
855,-0.322789822985,648.874,1,
856,-0.298452531694,666.359,1,
857,-0.866892868185,838.872,1,
858,-0.621927793626,700.032,1,
859,-0.515346126983,728.365,1,
860,-0.548191536312,672.288,1,
861,-0.690911005885,752.214,1,
862,0,538.941,0,
863,-0.163927809055,603.974,1,
864,-0.698190584285,762.228,1,
865,-0.992224898507,700.837,1,
866,-0.905325973493,752.077,1,
867,-1.12247706114,600.214,1,
868,0,623.759,0,
869,-0.15676581264,595.246,1,
870,-0.755807797461,689.405,1,
871,-0.625469215014,570.702,1,
872,0,623.254,0,
873,-0.844221350753,652.114,1,
874,0,535.328,0,
875,-0.0250538625464,565.613,1,
876,-0.801716651206,676.669,1,
877,-0.814721743358,593.334,1,
