id,OptVal,computeTime,Feasibility,
1,0.886675838838,11054.21,1,
2,0.94091934963,838.256,1,
3,0.487385366382,998.388,1,
4,0.847858483358,869.56,1,
5,0.590712276566,910.183,1,
6,0.810865453866,860.807,1,
7,0.998461144526,866.881,1,
8,0.434017469699,910.586,1,
9,0.379925875529,860.548,1,
10,0.686834184243,898.606,1,
11,0.425743452203,869.66,1,
12,1.07959694015,884.159,1,
13,0.741522204796,852.514,1,
14,0.680521056684,907.7,1,
15,1.17926960156,900.388,1,
16,0.971869012379,950.764,1,
17,0.0710928365716,1039.741,1,
18,1.05544926508,1026.614,1,
19,0.665495209206,905.76,1,
20,0.943386071403,820.606,1,
21,1.15293461677,889.559,1,
22,0.277597721543,877.579,1,
23,0.852743046083,814.988,1,
24,0.874808894748,886.653,1,
25,0.563705467946,930.319,1,
26,0.644616108695,845.876,1,
27,0.913979127737,816.647,1,
28,0.126367776834,930.656,1,
29,0.695701833547,1024.793,1,
30,0.826384968023,1014.159,1,
31,0.499760113759,1023.55,1,
32,1.03681581697,1132.594,1,
33,0.953167101083,900.393,1,
34,0.519610388969,904.14,1,
35,0.935969722714,964.997,1,
36,0.148506288287,886.595,1,
37,0.900268832427,872.691,1,
38,1.12440650686,954.873,1,
39,0.475692532424,1127.099,1,
40,0.924247144179,983.515,1,
41,0,1030.921,0,
42,0.287745387068,1000.08,1,
43,0.756721826752,1030.983,1,
44,0.951012532928,906.896,1,
45,0.545493197143,963.788,1,
46,1.04274348821,1026.067,1,
47,0.762539324998,970.025,1,
48,0.8358790587,942.088,1,
49,0.90686052428,1020.169,1,
50,0.86207583049,972.277,1,
51,0,1470.935,0,
52,0.730224531156,1049.675,1,
53,0.785951579015,1022.963,1,
54,0.842219888616,1101.467,1,
55,0,1159.195,0,
56,0.133797547943,961.892,1,
57,0.783021011734,976.579,1,
58,0.23067210394,967.072,1,
59,0.773849719875,1013.361,1,
60,0.799438750028,1020.906,1,
61,0.882540538226,1177.454,1,
62,0,1141.652,0,
63,0,1381.366,0,
64,0.841013922046,1007.384,1,
65,0.410886193786,1021.623,1,
66,0.452010709679,1216.86,1,
67,0.725623112781,837.958,1,
68,0.489801200482,991.257,1,
69,0.803478029403,1122.037,1,
70,0.598114565737,935.123,1,
71,0.844543721032,917.4,1,
72,0.325048495303,1003.635,1,
73,0.601195402182,1000.643,1,
74,0.735835436492,1156.993,1,
75,0.827344306314,1063.735,1,
76,0.2443839346,1187.467,1,
77,0,1108.216,0,
78,0.767582031524,1145.049,1,
79,1.03375169511,1007.638,1,
80,0.852265453261,957.535,1,
81,0.872130411918,1061.932,1,
82,0.452848416224,918.029,1,
83,0.496984569257,817.053,1,
84,0.517715742466,1013.961,1,
85,0.920477739384,1066.54,1,
86,0.521379224013,937.044,1,
87,0.692760367597,967.302,1,
88,1.13025770346,916.558,1,
89,0.108619971215,907.947,1,
90,1.16799672304,1061.003,1,
91,0.910618967572,999.855,1,
92,0.622978204572,888.298,1,
93,0.613046500317,812.429,1,
94,0.0718303119447,963.882,1,
95,0.485868325465,902.767,1,
96,0.391779911928,891.521,1,
97,0.692691765484,953.256,1,
98,0.693470689384,1014.91,1,
99,0.277922336818,1153.395,1,
100,0.966668717407,890.302,1,
101,0.91400830776,952.881,1,
102,0.42093509525,1053.048,1,
103,0.807852089232,998.705,1,
104,1.13984093848,1067.532,1,
105,1.06954783596,1024.911,1,
106,0.963539693797,939.54,1,
107,0.977229267256,953.409,1,
108,0.50282563074,841.007,1,
109,0.996302146215,841.156,1,
110,0.236839893056,925.689,1,
111,0.631232289288,859.896,1,
112,0.77810885819,1001.318,1,
113,0.366381478365,995.01,1,
114,0.84439231722,1024.629,1,
115,0.637542921621,952.945,1,
116,1.03598923255,989.064,1,
117,0.33983872434,830.069,1,
